family,replicate,n_trades,mean_r
rotation,808,2038,-0.168817
rotation,809,2039,-0.086242
rotation,810,2039,-0.146099
rotation,811,2039,-0.189689
rotation,812,2038,-0.165750
rotation,813,2036,-0.132556
rotation,814,2039,-0.143187
rotation,815,2039,-0.181376
rotation,816,2038,-0.141877
rotation,817,2038,-0.165436
rotation,818,2039,-0.161074
rotation,819,2039,-0.148118
rotation,820,2036,-0.141747
rotation,821,2037,-0.183097
rotation,822,2039,-0.149868
rotation,823,2039,-0.172214
rotation,824,2039,-0.138497
rotation,825,2038,-0.123738
rotation,826,2037,-0.188858
rotation,827,2037,-0.150470
rotation,828,2039,-0.148344
rotation,829,2040,-0.156498
rotation,830,2038,-0.192070
rotation,831,2039,-0.211950
rotation,832,2039,-0.116400
rotation,833,2038,-0.180959
rotation,834,2037,-0.146799
rotation,835,2039,-0.200257
rotation,836,2039,-0.162974
rotation,837,2036,-0.169177
rotation,838,2037,-0.137238
rotation,839,2039,-0.209629
rotation,840,2039,-0.131848
rotation,841,2039,-0.132199
rotation,842,2037,-0.172465
rotation,843,2039,-0.186206
rotation,844,2039,-0.148985
rotation,845,2039,-0.174733
rotation,846,2039,-0.182797
rotation,847,2038,-0.193054
rotation,848,2037,-0.134787
rotation,849,2039,-0.146190
rotation,850,2038,-0.155207
rotation,851,2039,-0.186577
rotation,852,2039,-0.115691
rotation,853,2039,-0.197629
rotation,854,2038,-0.118128
rotation,855,2040,-0.173800
rotation,856,2038,-0.212031
rotation,857,2039,-0.155030
rotation,858,2038,-0.219364
rotation,859,2039,-0.134785
rotation,860,2039,-0.197794
rotation,861,2037,-0.240010
rotation,862,2039,-0.176492
rotation,863,2039,-0.155851
rotation,864,2038,-0.144329
rotation,865,2039,-0.175725
rotation,866,2039,-0.167355
rotation,867,2039,-0.156892
rotation,868,2039,-0.169424
rotation,869,2036,-0.158287
rotation,870,2039,-0.152229
rotation,871,2039,-0.125363
rotation,872,2038,-0.144226
rotation,873,2039,-0.150798
rotation,874,2039,-0.172912
rotation,875,2039,-0.149620
rotation,876,2039,-0.145944
rotation,877,2039,-0.128453
rotation,878,2039,-0.200773
rotation,879,2039,-0.195383
rotation,880,2036,-0.140574
rotation,881,2038,-0.195502
rotation,882,2038,-0.139177
rotation,883,2039,-0.139049
rotation,884,2039,-0.126990
rotation,885,2039,-0.204662
rotation,886,2038,-0.159604
rotation,887,2039,-0.154819
rotation,888,2039,-0.133325
rotation,889,2039,-0.149373
rotation,890,2036,-0.167367
rotation,891,2038,-0.124788
rotation,892,2038,-0.199022
rotation,893,2039,-0.174526
rotation,894,2037,-0.167857
rotation,895,2039,-0.127523
rotation,896,2039,-0.172788
rotation,897,2039,-0.182006
rotation,898,2038,-0.163856
rotation,899,2037,-0.146086
rotation,900,2039,-0.159819
rotation,901,2038,-0.162301
rotation,902,2038,-0.139958
rotation,903,2039,-0.176625
rotation,904,2038,-0.153330
rotation,905,2039,-0.154346
rotation,906,2039,-0.209811
rotation,907,2039,-0.151065
rotation,908,2037,-0.172810
rotation,909,2039,-0.194473
rotation,910,2038,-0.180300
rotation,911,2038,-0.124944
rotation,912,2039,-0.099791
rotation,913,2039,-0.150958
rotation,914,2039,-0.155098
rotation,915,2039,-0.162327
rotation,916,2038,-0.139487
rotation,917,2039,-0.124102
rotation,918,2039,-0.169098
rotation,919,2038,-0.134540
rotation,920,2039,-0.158530
rotation,921,2038,-0.137850
rotation,922,2038,-0.154546
rotation,923,2039,-0.167035
rotation,924,2037,-0.152789
